Punkt_Fl_Norm1;Punkt_Fl_Norm2;Frame_Xvek;Frame_Yvek;Frame_Zvek;hit_fraction
-0.9999999999999962 3.795640179603627e-23 8.742277052489967e-08;6.660490632407949e-16 3.167598604293976e-16 1.000000000000021;7.273661547324616e-16 1.0 8.659560183833535e-17;-0.7071068120951641 5.755578975030557e-16 -0.7071067502779297;-0.7071067502779297 4.530931779776572e-16 0.7071068120951641;-1
-0.9999999999999962 3.795640179603627e-23 8.742277052489967e-08;6.660490632407949e-16 3.167598604293976e-16 1.000000000000021;7.273661547324616e-16 1.0 8.659560183833535e-17;-0.7071068120951641 5.755578975030557e-16 -0.7071067502779297;-0.7071067502779297 4.530931779776572e-16 0.7071068120951641;-1
-0.9999999999999962 3.795640179603627e-23 8.742277052489967e-08;6.660490632407949e-16 3.167598604293976e-16 1.000000000000021;7.273661547324616e-16 1.0 8.659560183833535e-17;-0.7071068120951641 5.755578975030557e-16 -0.7071067502779297;-0.7071067502779297 4.530931779776572e-16 0.7071068120951641;-1
-0.9999999999999962 3.795640179603627e-23 8.742277052489967e-08;6.660490632407949e-16 3.167598604293976e-16 1.000000000000021;7.273661547324616e-16 1.0 8.659560183833535e-17;-0.7071068120951641 5.755578975030557e-16 -0.7071067502779297;-0.7071067502779297 4.530931779776572e-16 0.7071068120951641;-1
-0.9999999999999962 3.795640179603627e-23 8.742277052489967e-08;6.660490632407949e-16 3.167598604293976e-16 1.000000000000021;7.273661547324616e-16 1.0 8.659560183833535e-17;-0.7071068120951641 5.755578975030557e-16 -0.7071067502779297;-0.7071067502779297 4.530931779776572e-16 0.7071068120951641;-1
-0.9999999999999962 3.795640179603627e-23 8.742277052489967e-08;6.660490632407949e-16 3.167598604293976e-16 1.000000000000021;7.273661547324616e-16 1.0 8.659560183833535e-17;-0.7071068120951641 5.755578975030557e-16 -0.7071067502779297;-0.7071067502779297 4.530931779776572e-16 0.7071068120951641;0.0012193336982651033
-0.9999999999999962 3.795640179603627e-23 8.742277052489967e-08;6.660490632407949e-16 3.167598604293976e-16 1.000000000000021;7.273661547324616e-16 1.0 8.659560183833535e-17;-0.7071068120951641 5.755578975030557e-16 -0.7071067502779297;-0.7071067502779297 4.530931779776572e-16 0.7071068120951641;9.928266013243029e-05
-0.9999999999999962 3.795640179603627e-23 8.742277052489967e-08;6.660490632407949e-16 3.167598604293976e-16 1.000000000000021;7.273661547324616e-16 1.0 8.659560183833535e-17;-0.7071068120951641 5.755578975030557e-16 -0.7071067502779297;-0.7071067502779297 4.530931779776572e-16 0.7071068120951641;0.0001606427185877763
-0.9999999999999962 3.795640179603627e-23 8.742277052489967e-08;6.660490632407949e-16 3.167598604293976e-16 1.000000000000021;7.273661547324616e-16 1.0 8.659560183833535e-17;-0.7071068120951641 5.755578975030557e-16 -0.7071067502779297;-0.7071067502779297 4.530931779776572e-16 0.7071068120951641;0.00024033393608725688
-0.9999999999999962 3.795640179603627e-23 8.742277052489967e-08;6.660490632407949e-16 3.167598604293976e-16 1.000000000000021;7.273661547324616e-16 1.0 8.659560183833535e-17;-0.7071068120951641 5.755578975030557e-16 -0.7071067502779297;-0.7071067502779297 4.530931779776572e-16 0.7071068120951641;0.00014853454115196184
-0.9999999999999962 3.795640179603627e-23 8.742277052489967e-08;6.660490632407949e-16 3.167598604293976e-16 1.000000000000021;7.273661547324616e-16 1.0 8.659560183833535e-17;-0.7071068120951641 5.755578975030557e-16 -0.7071067502779297;-0.7071067502779297 4.530931779776572e-16 0.7071068120951641;9.706862707320739e-05
-0.9999999999999962 3.795640179603627e-23 8.742277052489967e-08;6.660490632407949e-16 3.167598604293976e-16 1.000000000000021;7.273661547324616e-16 1.0 8.659560183833535e-17;-0.7071068120951641 5.755578975030557e-16 -0.7071067502779297;-0.7071067502779297 4.530931779776572e-16 0.7071068120951641;0.00011574601903809799
-0.9999999999999962 3.795640179603627e-23 8.742277052489967e-08;6.660490632407949e-16 3.167598604293976e-16 1.000000000000021;7.273661547324616e-16 1.0 8.659560183833535e-17;-0.7071068120951641 5.755578975030557e-16 -0.7071067502779297;-0.7071067502779297 4.530931779776572e-16 0.7071068120951641;8.921810626501161e-05
-0.9999999999999962 3.795640179603627e-23 8.742277052489967e-08;6.660490632407949e-16 3.167598604293976e-16 1.000000000000021;7.273661547324616e-16 1.0 8.659560183833535e-17;-0.7071068120951641 5.755578975030557e-16 -0.7071067502779297;-0.7071067502779297 4.530931779776572e-16 0.7071068120951641;8.921810626545745e-05
